CreateDate,05/21/2025,,,
Mode,B-Mode,,,
Point,X-Position,X-Speed,Y-Position,Y-Speed
3765,34.5,0,70.62,130.937227048357
3766,34.5,0,68.62,115.32601143367
3767,34.5,0,66.62,110.565645086313
3768,34.5,0,64.62,110.405771613053
3769,34.5,0,62.62,108.125337550427
3770,34.5,0,60.62,107.9750653058
3771,34.5,0,58.62,109.858842323621
3772,34.5,0,56.62,111.720808446959
3773,34.5,0,54.62,113.560912606617
3774,35.5,100,54.62,0
3775,35.5,0,56.62,111.402928369193
3776,35.5,0,58.62,109.528288873007
3777,35.5,0,60.62,107.63112918953
3778,35.5,0,62.62,105.711508973654
3779,35.5,0,64.62,107.882280530625
3780,35.5,0,66.62,110.158372844678
3781,35.5,0,68.62,110.284691472608
3782,35.5,0,70.62,115.079564964264
3783,35.5,0,72.62,128.063907914722
3784,35.5,0,74.62,125.649334683877
3785,35.5,0,76.62,126.091830309345
3786,35.5,0,78.62,129.603218369389
3787,35.5,0,80.62,133.094097437732
3788,35.5,0,82.62,129.654075635235
3789,35.5,0,84.62,113.891740270898
3790,35.5,0,86.62,101.179325099812
3791,35.5,0,88.62,90.761413680971
3792,35.5,0,90.62,82.0821524557761
3793,35.5,0,92.62,75.0491695054505
3794,35.5,0,94.62,69.4972774921172
3795,35.5,0,96.62,64.691705563886
3796,35.5,0,98.62,60.3453433141887
3797,35.5,0,100.62,56.3259384941884
3798,35.5,0,102.62,53.4327435764483
3799,35.5,0,104.62,52.4309849504744
3800,35.5,0,106.62,51.3802660987901
3801,35.5,0,108.62,50.2327318353045
3802,35.5,0,110.62,49.0804437917027
3803,35.5,0,112.62,48.3365551041877
3804,35.5,0,114.62,48.4021394333608
3805,35.5,0,116.62,48.4660890314612
3806,35.5,0,118.62,48.4873173860639
3807,35.5,0,120.62,48.4755941014874
3808,35.5,0,122.62,48.5536801397593
3809,35.5,0,124.62,48.8550902607906
3810,35.5,0,126.62,49.1505925592201
3811,35.5,0,128.62,49.4125418582953
3812,35.5,0,130.62,49.6353217104239
3813,35.5,0,132.62,49.9452626622476
3814,35.5,0,134.62,50.4974279831668
3815,35.5,0,136.62,51.0457889724002
3816,35.5,0,138.62,51.5562695859575
3817,35.5,0,140.62,52.0215810504034
3818,35.5,0,142.62,52.4359749020655
3819,35.5,0,144.62,52.7178627041876
3820,35.5,0,146.62,52.9551260746121
3821,35.5,0,148.62,53.1439989616831
3822,35.5,0,150.62,53.2996069503398
3823,35.5,0,152.62,53.3887583320195
3824,35.5,0,154.62,53.3207646611485
3825,35.5,0,156.62,53.2490959385767
3826,35.5,0,158.62,53.109943351707
3827,35.5,0,160.62,52.8492898035633
3828,35.5,0,162.62,52.8284705547629
3829,35.5,0,164.62,53.5831603886301
3830,35.5,0,166.62,54.3538306409402
3831,35.5,0,168.62,54.9366361558285
3832,35.5,0,170.62,55.2037460130242
3833,35.5,0,172.62,57.073551198718
3834,35.5,0,174.62,64.0478131114906
3835,35.5,0,176.62,72.7553892914856
3836,35.5,0,178.62,83.5993965161254
3837,35.5,0,180.62,97.9063997185248
3838,35.5,0,182.62,113.255756336037
3839,35.5,0,184.62,118.598640282182
3840,35.5,0,186.62,124.05067220577
3841,35.5,0,188.62,129.707512869582
3842,35.5,0,190.62,132.127728271181
3843,35.5,0,192.62,133.546485040926
3844,35.5,0,194.62,136.559198749316
3845,35.5,0,196.62,144.192445512985
3846,35.5,0,198.62,148.396625182753
3847,35.5,0,200.62,156.859857666659
3848,35.5,0,202.62,161.884346056185
3849,35.5,0,204.62,167.016478453826
3850,35.5,0,206.62,169.194858478907
3851,36.5,100,206.62,0
3852,36.5,0,204.62,166.648356850911
3853,36.5,0,202.62,164.408969280933
3854,36.5,0,200.62,159.222630668297
3855,36.5,0,198.62,149.961649598447
3856,36.5,0,196.62,143.757099954355
3857,36.5,0,194.62,139.571847070935
3858,36.5,0,192.62,132.113006648548
3859,36.5,0,190.62,131.630711663415
3860,36.5,0,188.62,129.184997488648
3861,36.5,0,186.62,125.071289622894
3862,36.5,0,184.62,119.494269418932
3863,36.5,0,182.62,110.743156024466
3864,36.5,0,180.62,93.0667208992189
3865,36.5,0,178.62,80.174863712096
3866,36.5,0,176.62,70.4286164341133
3867,36.5,0,174.62,62.6978438630548
3868,36.5,0,172.62,56.9502476534657
3869,36.5,0,170.62,54.780230827332
3870,36.5,0,168.62,54.2742478102596
3871,36.5,0,166.62,53.7757996570464
3872,36.5,0,164.62,53.2218536110115
3873,36.5,0,162.62,52.7696812043553
3874,36.5,0,160.62,52.6885473646002
3875,36.5,0,158.62,52.822914030711
3876,36.5,0,156.62,52.9528003698823
3877,36.5,0,154.62,53.0607326206314
3878,36.5,0,152.62,53.1592524098341
3879,36.5,0,150.62,53.0877860699162
3880,36.5,0,148.62,52.9265650967454
3881,36.5,0,146.62,52.7649050539424
3882,36.5,0,144.62,52.5891430054223
3883,36.5,0,142.62,52.3882541677746
3884,36.5,0,140.62,51.9543244975589
3885,36.5,0,138.62,51.4057382461142
3886,36.5,0,136.62,50.8651987124895
3887,36.5,0,134.62,50.3209247841594
3888,36.5,0,132.62,49.8213177922878
3889,36.5,0,130.62,49.5024311779726
3890,36.5,0,128.62,49.2869118012973
3891,36.5,0,126.62,49.0723436338141
3892,36.5,0,124.62,48.8481812772434
3893,36.5,0,122.62,48.6429186133444
3894,36.5,0,120.62,48.511428525219
3895,36.5,0,118.62,48.425373404388
3896,36.5,0,116.62,48.3391644839024
3897,36.5,0,114.62,48.2402684789179
3898,36.5,0,112.62,48.237313396371
3899,36.5,0,110.62,48.8581094023562
3900,36.5,0,108.62,49.8709620104164
3901,36.5,0,106.62,50.9316587428215
3902,36.5,0,104.62,51.9946308184154
3903,36.5,0,102.62,53.2781982853187
3904,36.5,0,100.62,55.7652137523372
3905,36.5,0,98.62,59.2370977315744
3906,36.5,0,96.62,63.1615699486725
3907,36.5,0,94.62,67.5766757590032
3908,36.5,0,92.62,72.7443977314066
3909,36.5,0,90.62,79.1065898033319
3910,36.5,0,88.62,86.9401699149425
3911,36.5,0,86.62,96.4849897119502
3912,36.5,0,84.62,108.281305847282
3913,36.5,0,82.62,122.38529663712
3914,36.5,0,80.62,129.487729572319
3915,36.5,0,78.62,125.934494686826
3916,36.5,0,76.62,122.641006440515
3917,36.5,0,74.62,125.118936283713
3918,36.5,0,72.62,119.540471893149
3919,36.5,0,70.62,112.259492029632
3920,36.5,0,68.62,107.66458612555
3921,36.5,0,66.62,107.597183688572
3922,36.5,0,64.62,105.434231445069
3923,36.5,0,62.62,105.364902545994
3924,36.5,0,60.62,107.298319665814
3925,36.5,0,58.62,109.208525630277
3926,36.5,0,56.62,111.095511779748
3927,36.5,0,54.62,112.959320817959
3928,37.5,100,54.62,0
3929,37.5,0,56.62,110.798774188567
3930,37.5,0,58.62,108.899785152435
3931,37.5,0,60.62,106.976887969162
3932,37.5,0,62.62,105.030040140505
3933,37.5,0,64.62,103.059254708977
3934,37.5,0,66.62,105.113587265344
3935,37.5,0,68.62,107.265727493853
3936,37.5,0,70.62,107.295490218972
3937,37.5,0,72.62,111.913815036871
3938,37.5,0,74.62,119.345588541026
3939,37.5,0,76.62,122.099640306276
3940,37.5,0,78.62,122.407818768499
3941,37.5,0,80.62,122.694298184835
3942,37.5,0,82.62,115.841930611894
3943,37.5,0,84.62,103.621301065405
3944,37.5,0,86.62,92.6515151072246
3945,37.5,0,88.62,83.7820007686605
3946,37.5,0,90.62,76.4872097962768
3947,37.5,0,92.62,70.6507727244316
3948,37.5,0,94.62,66.0004541917031
3949,37.5,0,96.62,62.0208156375002
3950,37.5,0,98.62,58.4938064640443
3951,37.5,0,100.62,55.3896971927853
3952,37.5,0,102.62,53.1367356753887
3953,37.5,0,104.62,51.7818130399358
3954,37.5,0,106.62,50.705601418525
3955,37.5,0,108.62,49.6732140399413
3956,37.5,0,110.62,48.7102780113333
3957,37.5,0,112.62,48.1560688799325
3958,37.5,0,114.62,48.1390784969826
3959,37.5,0,116.62,48.2825294014582
3960,37.5,0,118.62,48.4268378074616
3961,37.5,0,120.62,48.5725128505983
3962,37.5,0,122.62,48.725889629999
3963,37.5,0,124.62,48.889948576321
3964,37.5,0,126.62,49.0580585143612
3965,37.5,0,128.62,49.2273285461934
3966,37.5,0,130.62,49.4070921805878
3967,37.5,0,132.62,49.7150262444179
3968,37.5,0,134.62,50.2093039519331
3969,37.5,0,136.62,50.7696643800098
3970,37.5,0,138.62,51.3426737704639
3971,37.5,0,140.62,51.9166805193845
3972,37.5,0,142.62,52.3383321765371
3973,37.5,0,144.62,52.5317416707407
3974,37.5,0,146.62,52.6560405111203
3975,37.5,0,148.62,52.7809289701069
3976,37.5,0,150.62,52.900752928507
3977,37.5,0,152.62,52.9452270393343
3978,37.5,0,154.62,52.88310319159
3979,37.5,0,156.62,52.7894050105154
3980,37.5,0,158.62,52.6960382707098
3981,37.5,0,160.62,52.6172184142052
3982,37.5,0,162.62,52.7282225674985
3983,37.5,0,164.62,53.1097408802971
3984,37.5,0,166.62,53.5790553790368
3985,37.5,0,168.62,54.0567382028022
3986,37.5,0,170.62,54.657208186809
3987,37.5,0,172.62,56.8694152394811
3988,37.5,0,174.62,61.8870607906743
3989,37.5,0,176.62,68.8685810703502
3990,37.5,0,178.62,77.6255733684013
3991,37.5,0,180.62,88.9388140415482
3992,37.5,0,182.62,104.228237202319
3993,37.5,0,184.62,120.459978548434
3994,37.5,0,186.62,126.166810606711
3995,37.5,0,188.62,128.678475400991
3996,37.5,0,190.62,127.668257618497
3997,37.5,0,192.62,133.285791297281
3998,37.5,0,194.62,140.956076277282
3999,37.5,0,196.62,147.199652478164
4000,37.5,0,198.62,151.604991544567
4001,37.5,0,200.62,158.83219071137
4002,37.5,0,202.62,164.035755911507
4003,37.5,0,204.62,166.292530546438
4004,37.5,0,206.62,168.504009680061
4005,38.5,100,206.62,0
4006,38.5,0,204.62,165.949304357965
4007,38.5,0,202.62,163.675638993885
4008,38.5,0,200.62,161.354606722367
4009,38.5,0,198.62,153.344671559773
4010,38.5,0,196.62,148.825424524377
4011,38.5,0,194.62,142.408315067594
4012,38.5,0,192.62,136.27320857281
4013,38.5,0,190.62,128.780669060832
4014,38.5,0,188.62,123.245455639558
4015,38.5,0,186.62,125.650709249567
4016,38.5,0,184.62,117.646661684953
4017,38.5,0,182.62,98.5261012897617
4018,38.5,0,180.62,85.1878674856312
4019,38.5,0,178.62,75.2785942044146
4020,38.5,0,176.62,67.4570913482366
4021,38.5,0,174.62,61.1137473440594
4022,38.5,0,172.62,56.6934089935201
4023,38.5,0,170.62,54.5206803644741
4024,38.5,0,168.62,53.8761348692555
4025,38.5,0,166.62,53.4366717157945
4026,38.5,0,164.62,53.004885659383
4027,38.5,0,162.62,52.6722253579833
4028,38.5,0,160.62,52.5429090510304
4029,38.5,0,158.62,52.5825547637474
4030,38.5,0,156.62,52.6455620714528
4031,38.5,0,154.62,52.7085483878595
4032,38.5,0,152.62,52.7437491416324
4033,38.5,0,150.62,52.7183456615518
4034,38.5,0,148.62,52.6420215713435
4035,38.5,0,146.62,52.5589507168639
4036,38.5,0,144.62,52.475477226473
4037,38.5,0,142.62,52.2873712283208
4038,38.5,0,140.62,51.8762230055925
4039,38.5,0,138.62,51.2869934001038
4040,38.5,0,136.62,50.6864048108331
4041,38.5,0,134.62,50.1002772437297
4042,38.5,0,132.62,49.6124660490495
4043,38.5,0,130.62,49.3153082171555
4044,38.5,0,128.62,49.1733524268671
4045,38.5,0,126.62,49.0528674990903
4046,38.5,0,124.62,48.9328673541655
4047,38.5,0,122.62,48.7976449771653
4048,38.5,0,120.62,48.6292321170168
4049,38.5,0,118.62,48.4336900450173
4050,38.5,0,116.62,48.2358976699799
4051,38.5,0,114.62,48.0411716261656
4052,38.5,0,112.62,48.0651961262678
4053,38.5,0,110.62,48.5650198599404
4054,38.5,0,108.62,49.4908132699114
4055,38.5,0,106.62,50.5117439270008
4056,38.5,0,104.62,51.5773916836364
4057,38.5,0,102.62,52.951870523417
4058,38.5,0,100.62,55.0089078974448
4059,38.5,0,98.62,57.7953870038613
4060,38.5,0,96.62,60.9647197170336
4061,38.5,0,94.62,64.5032063624585
4062,38.5,0,92.62,68.7043892042512
4063,38.5,0,90.62,74.0546070804093
4064,38.5,0,88.62,80.8723076201867
4065,38.5,0,86.62,89.1656229075171
4066,38.5,0,84.62,99.3450783188742
4067,38.5,0,82.62,110.042100199882
4068,38.5,0,80.62,116.622253367431
4069,38.5,0,78.62,119.003220435755
4070,38.5,0,76.62,116.383432347592
4071,38.5,0,74.62,111.519230354194
4072,38.5,0,72.62,109.13973701483
4073,38.5,0,70.62,104.718984426674
4074,38.5,0,68.62,102.670193574738
4075,38.5,0,66.62,102.707823741161
4076,38.5,0,64.62,102.722577279721
4077,38.5,0,62.62,104.707189095924
4078,38.5,0,60.62,106.667080984747
4079,38.5,0,58.62,108.602295713085
4080,38.5,0,56.62,110.512926914099
4081,38.5,0,54.62,112.399111199417
4082,39.5,100,54.62,0
4083,39.5,0,56.62,110.238176628864
4084,39.5,0,58.62,108.316280795239
4085,39.5,0,60.62,106.369140681736
4086,39.5,0,62.62,104.396611736848
4087,39.5,0,64.62,102.398595485839
4088,39.5,0,66.62,100.37504824213
4089,39.5,0,68.62,100.291832071856
4090,39.5,0,70.62,102.229256755413
4091,39.5,0,72.62,104.259578980484
4092,39.5,0,74.62,108.691865891427
4093,39.5,0,76.62,111.060382156537
4094,39.5,0,78.62,113.579716289525
4095,39.5,0,80.62,111.13577483051
4096,39.5,0,82.62,104.938612482697
4097,39.5,0,84.62,95.3819711607442
4098,39.5,0,86.62,85.9325239704609
4099,39.5,0,88.62,78.1579345499285
4100,39.5,0,90.62,71.7832161566316
4101,39.5,0,92.62,66.8701252485668
4102,39.5,0,94.62,63.0774666537833
4103,39.5,0,96.62,59.9439881974446
4104,39.5,0,98.62,57.113449091204
4105,39.5,0,100.62,54.6191279173395
4106,39.5,0,102.62,52.728478890107
4107,39.5,0,104.62,51.3776501345292
4108,39.5,0,106.62,50.3193631005659
4109,39.5,0,108.62,49.3097471556082
4110,39.5,0,110.62,48.4180497840824
4111,39.5,0,112.62,47.9582117543972
4112,39.5,0,114.62,47.9475927602264
4113,39.5,0,116.62,48.1893559263404
4114,39.5,0,118.62,48.4405442219853
4115,39.5,0,120.62,48.6823494551188
4116,39.5,0,122.62,48.8631238650355
4117,39.5,0,124.62,48.9750021841329
4118,39.5,0,126.62,49.0476775822644
4119,39.5,0,128.62,49.1194945439178
4120,39.5,0,130.62,49.2251456294439
4121,39.5,0,132.62,49.5083553841203
4122,39.5,0,134.62,49.9936230685818
4123,39.5,0,136.62,50.6034178771441
4124,39.5,0,138.62,51.2314336679897
4125,39.5,0,140.62,51.835182128047
4126,39.5,0,142.62,52.240775508793
4127,39.5,0,144.62,52.417153672326
4128,39.5,0,146.62,52.4622183015192
4129,39.5,0,148.62,52.503843398774
4130,39.5,0,150.62,52.5406178303511
4131,39.5,0,152.62,52.5518878984756
4132,39.5,0,154.62,52.5350685362061
4133,39.5,0,156.62,52.5025009015775
4134,39.5,0,158.62,52.469558991039
4135,39.5,0,160.62,52.4643172788369
4136,39.5,0,162.62,52.6027638579704
4137,39.5,0,164.62,52.9016655686508
4138,39.5,0,166.62,53.2950428017891
4139,39.5,0,168.62,53.6967343072003
4140,39.5,0,170.62,54.3581055549729
4141,39.5,0,172.62,56.4187020180237
4142,39.5,0,174.62,60.3740675896276
4143,39.5,0,176.62,66.1022977339433
4144,39.5,0,178.62,73.069370083171
4145,39.5,0,180.62,81.7629266828841
4146,39.5,0,182.62,93.4688257270866
4147,39.5,0,184.62,110.232315124917
4148,39.5,0,186.62,118.818250063855
4149,39.5,0,188.62,124.276506355504
4150,39.5,0,190.62,129.944117165596
4151,39.5,0,192.62,137.650606642827
4152,39.5,0,194.62,143.950702431347
4153,39.5,0,196.62,150.549368821334
4154,39.5,0,198.62,158.602358821474
4155,39.5,0,200.62,160.990437928645
4156,39.5,0,202.62,163.328944366529
4157,39.5,0,204.62,165.618977196686
4158,39.5,0,206.62,167.861650356812
4159,40.5,100,206.62,0
4160,40.5,0,204.62,165.301841339214
4161,40.5,0,202.62,162.995990990487
4162,40.5,0,200.62,160.640586406897
4163,40.5,0,198.62,158.234434739917
4164,40.5,0,196.62,152.900114691769
4165,40.5,0,194.62,145.571719722556
4166,40.5,0,192.62,139.096319352729
4167,40.5,0,190.62,132.905843407185
4168,40.5,0,188.62,125.380508757967
4169,40.5,0,186.62,119.795770544584
4170,40.5,0,184.62,103.70154393209
4171,40.5,0,182.62,88.9177354700554
4172,40.5,0,180.62,78.6081449819872
4173,40.5,0,178.62,70.9861185682891
4174,40.5,0,176.62,64.8008514662117
4175,40.5,0,174.62,59.6412234935684
4176,40.5,0,172.62,56.0628237940874
4177,40.5,0,170.62,54.1516401783314
4178,40.5,0,168.62,53.5185245412924
4179,40.5,0,166.62,53.1541626517066
4180,40.5,0,164.62,52.7975947924517
4181,40.5,0,162.62,52.5233782597662
4182,40.5,0,160.62,52.3801287393482
4183,40.5,0,158.62,52.3570478150193
4184,40.5,0,156.62,52.3602151449284
4185,40.5,0,154.62,52.3633530663256
4186,40.5,0,152.62,52.3656803756774
4187,40.5,0,150.62,52.3666618164082
4188,40.5,0,148.62,52.3663887250723
4189,40.5,0,146.62,52.3658412954912
4190,40.5,0,144.62,52.359682557011
4191,40.5,0,142.62,52.2022581059785
4192,40.5,0,140.62,51.798443778121
4193,40.5,0,138.62,51.1759941824798
4194,40.5,0,136.62,50.5207022420042
4195,40.5,0,134.62,49.88692004771
4196,40.5,0,132.62,49.3986861382218
4197,40.5,0,130.62,49.1321891502366
4198,40.5,0,128.62,49.0657545092697
4199,40.5,0,126.62,49.0424887635348
4200,40.5,0,124.62,49.0168615120078
4201,40.5,0,122.62,48.927766882979
4202,40.5,0,120.62,48.7347603754169
4203,40.5,0,118.62,48.4474003391892
4204,40.5,0,116.62,48.142903910309
4205,40.5,0,114.62,47.85235771652
4206,40.5,0,112.62,47.8328542105351
4207,40.5,0,110.62,48.2614285684096
4208,40.5,0,108.62,49.1300011015949
4209,40.5,0,106.62,50.1284421309991
4210,40.5,0,104.62,51.1759138122177
4211,40.5,0,102.62,52.4782009154522
4212,40.5,0,100.62,54.2172748735627
4213,40.5,0,98.62,56.4474161234937
4214,40.5,0,96.62,58.9568740127074
4215,40.5,0,94.62,61.7129759058987
4216,40.5,0,92.62,65.1205818689035
4217,40.5,0,90.62,69.6412772660717
4218,40.5,0,88.62,75.619853231028
4219,40.5,0,86.62,82.9256820319458
4220,40.5,0,84.62,91.7332701297114
4221,40.5,0,82.62,100.444327548367
4222,40.5,0,80.62,106.218676239231
4223,40.5,0,78.62,108.360539750599
4224,40.5,0,76.62,108.190607577039
4225,40.5,0,74.62,105.968751232888
4226,40.5,0,72.62,101.730998302536
4227,40.5,0,70.62,99.8172955547809
4228,40.5,0,68.62,97.986563626097
4229,40.5,0,66.62,100.050269757174
4230,40.5,0,64.62,102.087588297714
4231,40.5,0,62.62,104.098564730787
4232,40.5,0,60.62,106.083303540145
4233,40.5,0,58.62,108.041958579795
4234,40.5,0,56.62,109.974724902348
4235,40.5,0,54.62,111.881831812718
4236,41.5,100,54.62,0
4237,41.5,0,56.62,109.722767743078
4238,41.5,0,58.62,107.779541431804
4239,41.5,0,60.62,105.809799973648
4240,41.5,0,62.62,103.813298438746
4241,41.5,0,64.62,101.789828157276
4242,41.5,0,66.62,99.739224321966
4243,41.5,0,68.62,97.6613749794939
4244,41.5,0,70.62,97.4877393575148
4245,41.5,0,72.62,99.2920117219469
4246,41.5,0,74.62,101.179445299795
4247,41.5,0,76.62,105.416049396208
4248,41.5,0,78.62,103.803177079826
4249,41.5,0,80.62,101.827634592164
4250,41.5,0,82.62,96.480435352762
4251,41.5,0,84.62,88.3784898638427
4252,41.5,0,86.62,80.1221493558886
4253,41.5,0,88.62,73.2414292808835
4254,41.5,0,90.62,67.6032466139988
4255,41.5,0,92.62,63.4334380251326
4256,41.5,0,94.62,60.4011401803808
4257,41.5,0,96.62,58.001743310153
4258,41.5,0,98.62,55.7967380844975
4259,41.5,0,100.62,53.8086624600711
4260,41.5,0,102.62,52.212367059196
4261,41.5,0,104.62,50.9721860844613
4262,41.5,0,106.62,49.9389644642088
4263,41.5,0,108.62,48.9515607244774
4264,41.5,0,110.62,48.0915992065071
4265,41.5,0,112.62,47.6871478507401
4266,41.5,0,114.62,47.7530977693176
4267,41.5,0,116.62,48.0965413626575
4268,41.5,0,118.62,48.4542583974529
4269,41.5,0,120.62,48.7901928851603
4270,41.5,0,122.62,48.9969698799509
4271,41.5,0,124.62,49.0597148915258
4272,41.5,0,126.62,49.0373010425531
4273,41.5,0,128.62,49.0121319365437
4274,41.5,0,130.62,49.0330661429011
4275,41.5,0,132.62,49.279655695113
4276,41.5,0,134.62,49.7785816404271
4277,41.5,0,136.62,50.4382565772024
4278,41.5,0,138.62,51.1206745536257
4279,41.5,0,140.62,51.7693894486704
4280,41.5,0,142.62,52.1753709861222
4281,41.5,0,144.62,52.3047486996233
4282,41.5,0,146.62,52.2698177436312
4283,41.5,0,148.62,52.2296518827316
4284,41.5,0,150.62,52.1942034617484
4285,41.5,0,152.62,52.1813153674245
4286,41.5,0,154.62,52.1928613561166
4287,41.5,0,156.62,52.2186985142586
4288,41.5,0,158.62,52.2450181249772
4289,41.5,0,160.62,52.2917866979861
4290,41.5,0,162.62,52.437605743309
4291,41.5,0,164.62,52.6925610537222
4292,41.5,0,166.62,53.0140253433528
4293,41.5,0,168.62,53.3414937546377
4294,41.5,0,170.62,53.9040731563463
4295,41.5,0,172.62,55.6438186575727
4296,41.5,0,174.62,58.9104674518809
4297,41.5,0,176.62,63.5496624182497
4298,41.5,0,178.62,69.0183636730055
4299,41.5,0,180.62,75.6728291441749
4300,41.5,0,182.62,84.7635395404206
4301,41.5,0,184.62,97.8950026139163
4302,41.5,0,186.62,117.000683241677
4303,41.5,0,188.62,126.535988728851
4304,41.5,0,190.62,134.277695327732
4305,41.5,0,192.62,140.6348281054
4306,41.5,0,194.62,147.293669039855
4307,41.5,0,196.62,155.40504401926
4308,41.5,0,198.62,157.881803942461
4309,41.5,0,200.62,160.305392706312
4310,41.5,0,202.62,162.677090121659
4311,41.5,0,204.62,164.998181694901
4312,41.5,0,206.62,167.269950285752
4313,42.5,100,206.62,0
4314,42.5,0,204.62,164.708275071972
4315,42.5,0,202.62,162.372544479529
4316,42.5,0,200.62,159.985188406052
4317,42.5,0,198.62,157.544830207782
4318,42.5,0,196.62,155.050089031554
