X(mm),Y(mm),Velocity(mm/s)
-14.591,-34.717,7.151885
-13.585,-34.717,7.121060
-12.579,-34.717,7.092926
-11.572,-34.717,7.067227
-10.566,-34.717,7.043853
-9.560,-34.717,7.022895
-8.553,-34.717,7.004585
-7.547,-34.717,6.989167
-6.541,-34.717,6.976813
-5.535,-34.717,6.967584
-4.528,-34.717,6.961417
-3.522,-34.717,6.958129
-2.516,-34.717,6.957433
-1.509,-34.717,6.958961
-0.503,-34.717,6.962297
0.503,-34.717,6.967039
1.509,-34.717,6.972867
2.516,-34.717,6.979626
3.522,-34.717,6.987366
4.528,-34.717,6.996297
5.535,-34.717,7.006718
6.541,-34.717,7.018945
7.547,-34.717,7.033248
8.553,-34.717,7.049793
9.560,-34.717,7.068578
10.566,-34.717,7.089375
11.572,-34.717,7.111707
12.579,-34.717,7.134880
13.585,-34.717,7.158114
14.591,-34.717,7.180805
15.597,-34.717,7.202835
16.604,-34.717,7.224676
17.610,-34.717,7.247201
18.616,-34.717,7.271408
19.623,-34.717,7.298283
20.629,-34.717,7.328784
21.635,-34.717,7.363901
22.642,-34.717,7.404781
23.648,-34.717,7.452839
24.654,-34.717,7.509821
25.660,-34.717,7.577751
26.667,-34.717,7.658706
27.673,-34.717,7.754361
28.679,-34.717,7.865491
29.686,-34.717,7.991843
30.692,-34.717,8.132493
31.698,-34.717,8.286341
32.704,-34.717,8.452488
33.711,-34.717,8.630526
34.717,-34.717,8.820815
35.723,-34.717,9.024795
36.730,-34.717,9.245245
37.736,-34.717,9.486417
38.742,-34.717,9.753923
39.748,-34.717,10.054177
40.755,-34.717,10.393266
41.761,-34.717,10.775662
42.767,-34.717,11.203661
43.774,-34.717,11.677709
44.780,-34.717,12.196893
45.786,-34.717,12.759141
46.792,-34.717,13.361162
47.799,-34.717,13.998192
48.805,-34.717,14.663591
49.811,-34.717,15.348416
50.818,-34.717,16.041226
51.824,-34.717,16.728435
52.830,-34.717,17.395335
53.836,-34.717,18.027679
54.843,-34.717,18.613384
55.849,-34.717,19.143854
56.855,-34.717,19.614532
57.862,-34.717,20.024642
58.868,-34.717,20.376423
59.874,-34.717,20.674157
60.881,-34.717,20.923202
61.887,-34.717,21.129345
62.893,-34.717,21.298509
63.899,-34.717,21.436287
64.906,-34.717,354.752186
65.912,-34.717,142.184220
66.918,-34.717,21.705846
67.925,-34.717,500.000000
68.931,-34.717,500.000000
69.937,-34.717,500.000000
70.943,-34.717,500.000000
71.950,-34.717,500.000000
72.956,-34.717,500.000000
73.962,-34.717,500.000000
74.969,-34.717,500.000000
75.975,-34.717,500.000000
76.981,-34.717,500.000000
77.987,-34.717,500.000000
78.994,-34.717,500.000000
80.000,-34.717,500.000000
-80.000,-35.723,500.000000
-78.994,-35.723,500.000000
-77.987,-35.723,500.000000
-76.981,-35.723,500.000000
-75.975,-35.723,500.000000
-74.969,-35.723,500.000000
-73.962,-35.723,500.000000
-72.956,-35.723,500.000000
-71.950,-35.723,500.000000
-70.943,-35.723,500.000000
-69.937,-35.723,500.000000
-68.931,-35.723,500.000000
-67.925,-35.723,500.000000
-66.918,-35.723,8.976036
-65.912,-35.723,16.361635
-64.906,-35.723,233.214956
-63.899,-35.723,449.188325
-62.893,-35.723,9.552007
-61.887,-35.723,9.822763
-60.881,-35.723,10.156272
-59.874,-35.723,10.557281
-58.868,-35.723,11.028989
-57.862,-35.723,11.572055
-56.855,-35.723,12.183069
-55.849,-35.723,12.852658
-54.843,-35.723,13.562681
-53.836,-35.723,14.282989
-52.830,-35.723,14.969102
-51.824,-35.723,15.563148
-50.818,-35.723,16.000811
-49.811,-35.723,16.226362
-48.805,-35.723,16.212024
-47.799,-35.723,15.968536
-46.792,-35.723,15.537610
-45.786,-35.723,14.974687
-44.780,-35.723,14.334434
-43.774,-35.723,13.662684
-42.767,-35.723,12.993954
-41.761,-35.723,12.352408
-40.755,-35.723,11.754175
-39.748,-35.723,11.209554
-38.742,-35.723,10.724545
-37.736,-35.723,10.301496
-36.730,-35.723,9.938673
-35.723,-35.723,9.629719
-34.717,-35.723,9.364945
-33.711,-35.723,9.134210
-32.704,-35.723,8.928955
-31.698,-35.723,8.742750
-30.692,-35.723,8.571213
-29.686,-35.723,8.411724
-28.679,-35.723,8.263030
-27.673,-35.723,8.124823
-26.667,-35.723,7.997330
-25.660,-35.723,7.880992
-24.654,-35.723,7.776167
-23.648,-35.723,7.682797
-22.642,-35.723,7.600152
-21.635,-35.723,7.526925
-20.629,-35.723,7.461632
-19.623,-35.723,7.402923
-18.616,-35.723,7.349712
-17.610,-35.723,7.301198
-16.604,-35.723,7.256825
-15.597,-35.723,7.216212
-14.591,-35.723,7.179069
-13.585,-35.723,7.145120
-12.579,-35.723,7.114074
-11.572,-35.723,7.085659
-10.566,-35.723,7.059738
-9.560,-35.723,7.036401
-8.553,-35.723,7.015899
-7.547,-35.723,6.998489
-6.541,-35.723,6.984338
-5.535,-35.723,6.973500
-4.528,-35.723,6.965909
-3.522,-35.723,6.961393
-2.516,-35.723,6.959691
-1.509,-35.723,6.960479
-0.503,-35.723,6.963394
0.503,-35.723,6.968071
1.509,-35.723,6.974212
2.516,-35.723,6.981661
3.522,-35.723,6.990459
4.528,-35.723,7.000798
5.535,-35.723,7.012943
6.541,-35.723,7.027168
7.547,-35.723,7.043704
8.553,-35.723,7.062682
9.560,-35.723,7.084066
10.566,-35.723,7.107589
11.572,-35.723,7.132721
12.579,-35.723,7.158684
13.585,-35.723,7.184563
14.591,-35.723,7.209582
15.597,-35.723,7.233526
16.604,-35.723,7.256914
17.610,-35.723,7.280748
18.616,-35.723,7.306153
19.623,-35.723,7.334219
20.629,-35.723,7.365996
21.635,-35.723,7.402572
22.642,-35.723,7.445208
23.648,-35.723,7.495478
24.654,-35.723,7.555334
25.660,-35.723,7.627077
26.667,-35.723,7.713157
27.673,-35.723,7.815655
28.679,-35.723,7.935588
29.686,-35.723,8.072665
30.692,-35.723,8.225759
31.698,-35.723,8.393508
32.704,-35.723,8.574699
33.711,-35.723,8.768549
34.717,-35.723,8.974999
35.723,-35.723,9.195037
36.730,-35.723,9.430975
37.736,-35.723,9.686633
38.742,-35.723,9.967312
39.748,-35.723,10.279363
40.755,-35.723,10.628931
41.761,-35.723,11.020256
42.767,-35.723,11.454957
43.774,-35.723,11.932634
44.780,-35.723,12.451590
45.786,-35.723,13.009078
46.792,-35.723,13.601315
47.799,-35.723,14.223350
48.805,-35.723,14.868789
49.811,-35.723,15.529517
50.818,-35.723,16.195587
51.824,-35.723,16.855507
52.830,-35.723,17.496996
53.836,-35.723,18.108110
54.843,-35.723,18.678449
55.849,-35.723,19.200159
56.855,-35.723,19.668458
57.862,-35.723,20.081610
58.868,-35.723,20.440490
59.874,-35.723,20.747902
60.881,-35.723,21.007906
61.887,-35.723,21.225363
62.893,-35.723,21.405508
63.899,-35.723,450.453286
64.906,-35.723,240.008202
65.912,-35.723,28.885222
66.918,-35.723,21.844720
67.925,-35.723,500.000000
68.931,-35.723,500.000000
69.937,-35.723,500.000000
70.943,-35.723,500.000000
71.950,-35.723,500.000000
72.956,-35.723,500.000000
73.962,-35.723,500.000000
74.969,-35.723,500.000000
75.975,-35.723,500.000000
76.981,-35.723,500.000000
77.987,-35.723,500.000000
78.994,-35.723,500.000000
80.000,-35.723,500.000000
-80.000,-36.730,500.000000
-78.994,-36.730,500.000000
-77.987,-36.730,500.000000
-76.981,-36.730,500.000000
-75.975,-36.730,500.000000
-74.969,-36.730,500.000000
-73.962,-36.730,500.000000
-72.956,-36.730,500.000000
-71.950,-36.730,500.000000
-70.943,-36.730,500.000000
-69.937,-36.730,500.000000
-68.931,-36.730,500.000000
-67.925,-36.730,500.000000
-66.918,-36.730,500.000000
-65.912,-36.730,9.271193
-64.906,-36.730,113.044257
-63.899,-36.730,327.525217
-62.893,-36.730,9.823560
-61.887,-36.730,10.110175
-60.881,-36.730,10.457527
-59.874,-36.730,10.870347
-58.868,-36.730,11.352003
-57.862,-36.730,11.903514
-56.855,-36.730,12.521944
-55.849,-36.730,13.198249
-54.843,-36.730,13.914516
-53.836,-36.730,14.640766
-52.830,-36.730,15.332630
-51.824,-36.730,15.932231
-50.818,-36.730,16.374891
-49.811,-36.730,16.604010
-48.805,-36.730,16.591042
-47.799,-36.730,16.346666
-46.792,-36.730,15.912953
-45.786,-36.730,15.345628
-44.780,-36.730,14.699481
-43.774,-36.730,14.020377
-42.767,-36.730,13.342773
-41.761,-36.730,12.690722
-40.755,-36.730,12.080251
-39.748,-36.730,11.521652
-38.742,-36.730,11.021122
-37.736,-36.730,10.581466
-36.730,-36.730,10.201500
-35.723,-36.730,9.875185
-34.717,-36.730,9.592900
-33.711,-36.730,9.344571
-32.704,-36.730,9.121820
-31.698,-36.730,8.918479
-30.692,-36.730,8.730440
-29.686,-36.730,8.555332
-28.679,-36.730,8.392122
-27.673,-36.730,8.240656
-26.667,-36.730,8.101247
-25.660,-36.730,7.974348
-24.654,-36.730,7.860278
-23.648,-36.730,7.758885
-22.642,-36.730,7.669268
-21.635,-36.730,7.589902
-20.629,-36.730,7.519076
-19.623,-36.730,7.455247
-18.616,-36.730,7.397178
-17.610,-36.730,7.343971
-16.604,-36.730,7.295033
-15.597,-36.730,7.250002
-14.591,-36.730,7.208644
-13.585,-36.730,7.170762
-12.579,-36.730,7.136132
-11.572,-36.730,7.104517
-10.566,-36.730,7.075786
-9.560,-36.730,7.050009
-8.553,-36.730,7.027402
-7.547,-36.730,7.008167
-6.541,-36.730,6.992414
-5.535,-36.730,6.980148
-4.528,-36.730,6.971276
-3.522,-36.730,6.965624
-2.516,-36.730,6.962960
-1.509,-36.730,6.963011
-0.503,-36.730,6.965476
0.503,-36.730,6.970051
1.509,-36.730,6.976468
2.516,-36.730,6.984582
3.522,-36.730,6.994410
4.528,-36.730,7.006103
5.535,-36.730,7.019863
6.541,-36.730,7.035898
7.547,-36.730,7.054382
8.553,-36.730,7.075404
9.560,-36.730,7.098906
10.566,-36.730,7.124620
11.572,-36.730,7.152029
12.579,-36.730,7.180372
13.585,-36.730,7.208723
14.591,-36.730,7.236271
15.597,-36.730,7.262760
16.604,-36.730,7.288702
17.610,-36.730,7.315111
18.616,-36.730,7.343130
19.623,-36.730,7.373882
20.629,-36.730,7.408473
21.635,-36.730,7.448071
22.642,-36.730,7.494057
23.648,-36.730,7.548153
24.654,-36.730,7.612496
25.660,-36.730,7.689604
26.667,-36.730,7.782191
27.673,-36.730,7.892620
28.679,-36.730,8.022130
29.686,-36.730,8.170538
30.692,-36.730,8.336721
31.698,-36.730,8.519241
32.704,-36.730,8.716713
33.711,-36.730,8.928076
34.717,-36.730,9.152893
35.723,-36.730,9.391675
36.730,-36.730,9.646169
37.736,-36.730,9.919563
38.742,-36.730,10.216555
39.748,-36.730,10.543018
40.755,-36.730,10.904715
41.761,-36.730,11.305434
42.767,-36.730,11.746211
43.774,-36.730,12.226050
44.780,-36.730,12.742738
45.786,-36.730,13.293136
46.792,-36.730,13.873250
47.799,-36.730,14.478180
48.805,-36.730,15.101956
49.811,-36.730,15.737342
50.818,-36.730,16.375756
51.824,-36.730,17.007490
52.830,-36.730,17.622266
53.836,-36.730,18.210038
54.843,-36.730,18.761875
55.849,-36.730,19.270709
56.855,-36.730,19.731812
57.862,-36.730,20.142895
58.868,-36.730,20.503873
59.874,-36.730,20.816418
60.881,-36.730,21.083559
61.887,-36.730,21.309341
62.893,-36.730,21.498216
63.899,-36.730,331.767523
64.906,-36.730,122.802974
65.912,-36.730,21.885036
66.918,-36.730,500.000000
67.925,-36.730,500.000000
68.931,-36.730,500.000000
69.937,-36.730,500.000000
70.943,-36.730,500.000000
71.950,-36.730,500.000000
72.956,-36.730,500.000000
73.962,-36.730,500.000000
74.969,-36.730,500.000000
75.975,-36.730,500.000000
76.981,-36.730,500.000000
77.987,-36.730,500.000000
78.994,-36.730,500.000000
80.000,-36.730,500.000000
-80.000,-37.736,500.000000
-78.994,-37.736,500.000000
-77.987,-37.736,500.000000
-76.981,-37.736,500.000000
-75.975,-37.736,500.000000
-74.969,-37.736,500.000000
-73.962,-37.736,500.000000
-72.956,-37.736,500.000000
-71.950,-37.736,500.000000
-70.943,-37.736,500.000000
-69.937,-37.736,500.000000
-68.931,-37.736,500.000000
-67.925,-37.736,500.000000
-66.918,-37.736,500.000000
-65.912,-37.736,9.485644
-64.906,-37.736,9.643355
-63.899,-37.736,203.455475
-62.893,-37.736,415.415564
-61.887,-37.736,10.392712
-60.881,-37.736,10.753191
-59.874,-37.736,11.177262
-58.868,-37.736,11.668339
-57.862,-37.736,12.227584
-56.855,-37.736,12.852292
-55.849,-37.736,13.533523
-54.843,-37.736,14.253260
-53.836,-37.736,14.981367
-52.830,-37.736,15.673518
-51.824,-37.736,16.272230
-50.818,-37.736,16.713821
-49.811,-37.736,16.943166
-48.805,-37.736,16.932716
-47.799,-37.736,16.692816
-46.792,-37.736,16.264336
-45.786,-37.736,15.701902
-44.780,-37.736,15.059586
-43.774,-37.736,14.382818
-42.767,-37.736,13.705687
-41.761,-37.736,13.051803
-40.755,-37.736,12.436713
-39.748,-37.736,11.870304
-38.742,-37.736,11.358546
-37.736,-37.736,10.904251
-36.730,-37.736,10.506503
-35.723,-37.736,10.159888
-34.717,-37.736,9.855748
-33.711,-37.736,9.585027
-32.704,-37.736,9.340200
-31.698,-37.736,9.115752
-30.692,-37.736,8.908013
-29.686,-37.736,8.714869
-28.679,-37.736,8.535408
-27.673,-37.736,8.369501
-26.667,-37.736,8.217401
-25.660,-37.736,8.079429
-24.654,-37.736,7.955701
-23.648,-37.736,7.845818
-22.642,-37.736,7.748643
-21.635,-37.736,7.662441
-20.629,-37.736,7.585309
-19.623,-37.736,7.515524
-18.616,-37.736,7.451704
-17.610,-37.736,7.392860
-16.604,-37.736,7.338375
-15.597,-37.736,7.287933
-14.591,-37.736,7.241398
-13.585,-37.736,7.198702
-12.579,-37.736,7.159750
-11.572,-37.736,7.124409
-10.566,-37.736,7.092588
-9.560,-37.736,7.064322
-8.553,-37.736,7.039724
-7.547,-37.736,7.018868
-6.541,-37.736,7.001741
-5.535,-37.736,6.988249
-4.528,-37.736,6.978242
-3.522,-37.736,6.971537
-2.516,-37.736,6.967929
-1.509,-37.736,6.967209
-0.503,-37.736,6.969160
0.503,-37.736,6.973557
1.509,-37.736,6.980196
2.516,-37.736,6.988945
3.522,-37.736,6.999792
4.528,-37.736,7.012809
5.535,-37.736,7.028104
6.541,-37.736,7.045785
7.547,-37.736,7.065945
8.553,-37.736,7.088622
9.560,-37.736,7.113749
10.566,-37.736,7.141092
11.572,-37.736,7.170217
12.579,-37.736,7.200474
13.585,-37.736,7.231065
14.591,-37.736,7.261289
15.597,-37.736,7.290930
16.604,-37.736,7.320438
17.610,-37.736,7.350715
18.616,-37.736,7.382807
19.623,-37.736,7.417785
20.629,-37.736,7.456756
21.635,-37.736,7.500957
22.642,-37.736,7.551880
23.648,-37.736,7.611400
24.654,-37.736,7.681830
25.660,-37.736,7.765870
26.667,-37.736,7.866391
27.673,-37.736,7.985901
28.679,-37.736,8.125821
29.686,-37.736,8.286211
30.692,-37.736,8.466176
31.698,-37.736,8.664408
32.704,-37.736,8.879522
33.711,-37.736,9.110312
34.717,-37.736,9.356034
35.723,-37.736,9.616718
36.730,-37.736,9.893442
37.736,-37.736,10.188550
38.742,-37.736,10.505770
39.748,-37.736,10.849943
40.755,-37.736,11.225843
41.761,-37.736,11.636483
42.767,-37.736,12.082420
43.774,-37.736,12.562395
44.780,-37.736,13.074067
45.786,-37.736,13.614305
46.792,-37.736,14.179257
47.799,-37.736,14.764355
48.805,-37.736,15.364232
49.811,-37.736,15.972563
50.818,-37.736,16.582011
51.824,-37.736,17.184384
52.830,-37.736,17.771055
53.836,-37.736,18.333547
54.843,-37.736,18.864181
55.849,-37.736,19.356653
56.855,-37.736,19.806452
57.862,-37.736,20.211013
58.868,-37.736,20.569594
59.874,-37.736,20.883063
60.881,-37.736,21.153694
61.887,-37.736,21.384727
62.893,-37.736,417.399119
63.899,-37.736,210.654609
64.906,-37.736,21.876658
65.912,-37.736,21.984814
66.918,-37.736,500.000000
67.925,-37.736,500.000000
68.931,-37.736,500.000000
69.937,-37.736,500.000000
70.943,-37.736,500.000000
71.950,-37.736,500.000000
72.956,-37.736,500.000000
73.962,-37.736,500.000000
74.969,-37.736,500.000000
75.975,-37.736,500.000000
76.981,-37.736,500.000000
77.987,-37.736,500.000000
78.994,-37.736,500.000000
80.000,-37.736,500.000000
-80.000,-38.742,500.000000
-78.994,-38.742,500.000000
-77.987,-38.742,500.000000
-76.981,-38.742,500.000000
-75.975,-38.742,500.000000
-74.969,-38.742,500.000000
-73.962,-38.742,500.000000
-72.956,-38.742,500.000000
-71.950,-38.742,500.000000
-70.943,-38.742,500.000000
-69.937,-38.742,500.000000
-68.931,-38.742,500.000000
-67.925,-38.742,500.000000
-66.918,-38.742,500.000000
-65.912,-38.742,500.000000
-64.906,-38.742,9.870991
-63.899,-38.742,77.028434
-62.893,-38.742,287.472666
-61.887,-38.742,496.768728
-60.881,-38.742,11.037150
-59.874,-38.742,11.471117
-58.868,-38.742,11.970161
-57.862,-38.742,12.535451
-56.855,-38.742,13.164328
-55.849,-38.742,13.847868
-54.843,-38.742,14.567842
-53.836,-38.742,15.293782
-52.830,-38.742,15.981315
-51.824,-38.742,16.573695
-50.818,-38.742,17.009256
-49.811,-38.742,17.235920
-48.805,-38.742,17.228321
-47.799,-38.742,16.996544
-46.792,-38.742,16.579611
-45.786,-38.742,16.030265
-44.780,-38.742,15.401242
-43.774,-38.742,14.737027
-42.767,-38.742,14.070842
-41.761,-38.742,13.425303
-40.755,-38.742,12.814862
-39.748,-38.742,12.248349
-38.742,-38.742,11.730893
-37.736,-38.742,11.264812
-36.730,-38.742,10.849334
-35.723,-38.742,10.480134
-34.717,-38.742,10.150397
-33.711,-38.742,9.852988
-32.704,-38.742,9.581931
-31.698,-38.742,9.332783
-30.692,-38.742,9.102491
-29.686,-38.742,8.889205
-28.679,-38.742,8.692032
-27.673,-38.742,8.510723
-26.667,-38.742,8.345331
-25.660,-38.742,8.195914
-24.654,-38.742,8.062261
-23.648,-38.742,7.943617
-22.642,-38.742,7.838543
-21.635,-38.742,7.745070
-20.629,-38.742,7.661089
-19.623,-38.742,7.584692
-18.616,-38.742,7.514350
-17.610,-38.742,7.448989
-16.604,-38.742,7.387997
-15.597,-38.742,7.331143
-14.591,-38.742,7.278446
-13.585,-38.742,7.230034
-12.579,-38.742,7.186015
-11.572,-38.742,7.146416
-10.566,-38.742,7.111215
-9.560,-38.742,7.080390
-8.553,-38.742,7.053893
-7.547,-38.742,7.031599
-6.541,-38.742,7.013307
-5.535,-38.742,6.998775
-4.528,-38.742,6.987762
-3.522,-38.742,6.980057
-2.516,-38.742,6.975491
-1.509,-38.742,6.973936
-0.503,-38.742,6.975282
0.503,-38.742,6.979416
1.509,-38.742,6.986216
2.516,-38.742,6.995579
3.522,-38.742,7.007445
4.528,-38.742,7.021783
5.535,-38.742,7.038567
6.541,-38.742,7.057776
7.547,-38.742,7.079395
8.553,-38.742,7.103400
9.560,-38.742,7.129726
10.566,-38.742,7.158213
11.572,-38.742,7.188574
12.579,-38.742,7.220367
13.585,-38.742,7.253041
14.591,-38.742,7.286112
15.597,-38.742,7.319452
16.604,-38.742,7.353419
17.610,-38.742,7.388714
18.616,-38.742,7.426194
19.623,-38.742,7.466792
20.629,-38.742,7.511564
21.635,-38.742,7.561775
22.642,-38.742,7.619015
23.648,-38.742,7.685312
24.654,-38.742,7.763154
25.660,-38.742,7.855406
26.667,-38.742,7.965044
27.673,-38.742,8.094656
28.679,-38.742,8.245853
29.686,-38.742,8.419033
30.692,-38.742,8.613675
31.698,-38.742,8.828760
32.704,-38.742,9.063067
33.711,-38.742,9.315388
34.717,-38.742,9.584773
35.723,-38.742,9.870787
36.730,-38.742,10.173731
37.736,-38.742,10.494845
38.742,-38.742,10.836448
39.748,-38.742,11.201754
40.755,-38.742,11.593980
41.761,-38.742,12.015058
42.767,-38.742,12.465118
43.774,-38.742,12.942928
44.780,-38.742,13.446438
45.786,-38.742,13.972973
46.792,-38.742,14.519238
47.799,-38.742,15.081325
48.805,-38.742,15.654655
49.811,-38.742,16.233856
50.818,-38.742,16.812725
51.824,-38.742,17.384367
52.830,-38.742,17.941512
53.836,-38.742,18.476972
54.843,-38.742,18.984121
55.849,-38.742,19.457356
56.855,-38.742,19.892459
57.862,-38.742,20.286748
58.868,-38.742,20.639084
59.874,-38.742,20.949820
60.881,-38.742,21.220609
61.887,-38.742,496.839972
62.893,-38.742,292.378518
63.899,-38.742,87.158086
64.906,-38.742,21.958334
65.912,-38.742,500.000000
66.918,-38.742,500.000000
67.925,-38.742,500.000000
68.931,-38.742,500.000000
69.937,-38.742,500.000000
70.943,-38.742,500.000000
71.950,-38.742,500.000000
72.956,-38.742,500.000000
73.962,-38.742,500.000000
74.969,-38.742,500.000000
75.975,-38.742,500.000000
76.981,-38.742,500.000000
77.987,-38.742,500.000000
78.994,-38.742,500.000000
80.000,-38.742,500.000000
-80.000,-39.748,500.000000
-78.994,-39.748,500.000000
-77.987,-39.748,500.000000
-76.981,-39.748,500.000000
-75.975,-39.748,500.000000
-74.969,-39.748,500.000000
-73.962,-39.748,500.000000
-72.956,-39.748,500.000000
-71.950,-39.748,500.000000
-70.943,-39.748,500.000000
-69.937,-39.748,500.000000
-68.931,-39.748,500.000000
-67.925,-39.748,500.000000
-66.918,-39.748,500.000000
-65.912,-39.748,500.000000
-64.906,-39.748,500.000000
-63.899,-39.748,10.319538
-62.893,-39.748,157.223950
-61.887,-39.748,364.988011
-60.881,-39.748,11.303673
-59.874,-39.748,11.745384
-58.868,-39.748,12.250057
-57.862,-39.748,12.818758
-56.855,-39.748,13.448820
-55.849,-39.748,14.131360
-54.843,-39.748,14.848161
-53.836,-39.748,15.568571
-52.830,-39.748,16.248118
-51.824,-39.748,16.830915
-50.818,-39.748,17.257568
-49.811,-39.748,17.479356
-48.805,-39.748,17.473470
-47.799,-39.748,17.250287
-46.792,-39.748,16.847489
-45.786,-39.748,16.316186
-44.780,-39.748,15.707667
-43.774,-39.748,15.065066
-42.767,-39.748,14.420131
-41.761,-39.748,13.793751
-40.755,-39.748,13.198391
-39.748,-39.748,12.640854
-38.742,-39.748,12.124542
-37.736,-39.748,11.650752
-36.730,-39.748,11.218884
-35.723,-39.748,10.826234
-34.717,-39.748,10.468625
-33.711,-39.748,10.141653
-32.704,-39.748,9.841531
-31.698,-39.748,9.565271
-30.692,-39.748,9.310599
-29.686,-39.748,9.075915
-28.679,-39.748,8.860238
-27.673,-39.748,8.663061
-26.667,-39.748,8.484126
-25.660,-39.748,8.323153
-24.654,-39.748,8.179544
-23.648,-39.748,8.052144
-22.642,-39.748,7.939155
-21.635,-39.748,7.838310
-20.629,-39.748,7.747243
-19.623,-39.748,7.663822
-18.616,-39.748,7.586358
-17.610,-39.748,7.513714
-16.604,-39.748,7.445316
-15.597,-39.748,7.381072
-14.591,-39.748,7.321230
-13.585,-39.748,7.266199
-12.579,-39.748,7.216368
-11.572,-39.748,7.171978
-10.566,-39.748,7.133091
-9.560,-39.748,7.099603
-8.553,-39.748,7.071255
-7.547,-39.748,7.047662
-6.541,-39.748,7.028370
-5.535,-39.748,7.012940
-4.528,-39.748,7.001007
-3.522,-39.748,6.992319
-2.516,-39.748,6.986746
-1.509,-39.748,6.984258
-0.503,-39.748,6.984886
0.503,-39.748,6.988661
1.509,-39.748,6.995566
2.516,-39.748,7.005531
3.522,-39.748,7.018438
4.528,-39.748,7.034125
5.535,-39.748,7.052403
6.541,-39.748,7.073088
7.547,-39.748,7.096035
8.553,-39.748,7.121147
9.560,-39.748,7.148368
10.566,-39.748,7.177649
11.572,-39.748,7.208912
12.579,-39.748,7.242010
13.585,-39.748,7.276723
14.591,-39.748,7.312849
15.597,-39.748,7.350365
16.604,-39.748,7.389518
17.610,-39.748,7.430769
18.616,-39.748,7.474715
19.623,-39.748,7.522085
20.629,-39.748,7.573819
21.635,-39.748,7.631162
22.642,-39.748,7.695773
23.648,-39.748,7.769819
24.654,-39.748,7.855971
25.660,-39.748,7.957271
26.667,-39.748,8.076821
27.673,-39.748,8.217328
28.679,-39.748,8.380636
29.686,-39.748,8.567526
30.692,-39.748,8.777913
31.698,-39.748,9.011159
32.704,-39.748,9.266322
33.711,-39.748,9.542333
34.717,-39.748,9.838165
35.723,-39.748,10.152959
36.730,-39.748,10.486136
37.736,-39.748,10.837529
38.742,-39.748,11.207555
39.748,-39.748,11.597224
40.755,-39.748,12.007701
41.761,-39.748,12.439571
42.767,-39.748,12.892541
43.774,-39.748,13.365673
44.780,-39.748,13.857626
45.786,-39.748,14.366652
46.792,-39.748,14.890463
47.799,-39.748,15.426157
48.805,-39.748,15.970128
49.811,-39.748,16.517991
50.818,-39.748,17.064582
51.824,-39.748,17.604107
52.830,-39.748,18.130416
53.836,-39.748,18.637360
54.843,-39.748,19.119185
55.849,-39.748,19.570906
56.855,-39.748,19.988605
57.862,-39.748,20.369605
58.868,-39.748,20.712568
59.874,-39.748,21.017522
60.881,-39.748,21.285559
61.887,-39.748,367.913282
62.893,-39.748,165.014549
63.899,-39.748,21.887889
64.906,-39.748,500.000000
65.912,-39.748,500.000000
66.918,-39.748,500.000000
67.925,-39.748,500.000000
68.931,-39.748,500.000000
69.937,-39.748,500.000000
70.943,-39.748,500.000000
71.950,-39.748,500.000000
72.956,-39.748,500.000000
73.962,-39.748,500.000000
74.969,-39.748,500.000000
75.975,-39.748,500.000000
76.981,-39.748,500.000000
77.987,-39.748,500.000000
78.994,-39.748,500.000000
80.000,-39.748,500.000000
-80.000,-40.755,500.000000
-78.994,-40.755,500.000000
-77.987,-40.755,500.000000
-76.981,-40.755,500.000000
-75.975,-40.755,500.000000
-74.969,-40.755,500.000000
-73.962,-40.755,500.000000
-72.956,-40.755,500.000000
-71.950,-40.755,500.000000
-70.943,-40.755,500.000000
-69.937,-40.755,500.000000
-68.931,-40.755,500.000000
-67.925,-40.755,500.000000
-66.918,-40.755,500.000000
-65.912,-40.755,500.000000
-64.906,-40.755,500.000000
-63.899,-40.755,10.536849
-62.893,-40.755,24.710177
-61.887,-40.755,230.952411
-60.881,-40.755,435.909411
-59.874,-40.755,11.993935
-58.868,-40.755,12.501031
-57.862,-40.755,13.069588
-56.855,-40.755,13.696936
-55.849,-40.755,14.374417
-54.843,-40.755,15.084163
-53.836,-40.755,15.795893
-52.830,-40.755,16.465299
-51.824,-40.755,17.036923
-50.818,-40.755,17.453148
-49.811,-40.755,17.667930
-48.805,-40.755,17.660904
-47.799,-40.755,17.443599
-46.792,-40.755,17.053705
-45.786,-40.755,16.541704
-44.780,-40.755,15.957806
-43.774,-40.755,15.343613
-42.767,-40.755,14.728912
-41.761,-40.755,14.132149
-40.755,-40.755,13.562841
-39.748,-40.755,13.024598
-38.742,-40.755,12.517964
-37.736,-40.755,12.042511
-36.730,-40.755,11.597720
-35.723,-40.755,11.182956
-34.717,-40.755,10.797411
-33.711,-40.755,10.440184
-32.704,-40.755,10.110268
-31.698,-40.755,9.806444
-30.692,-40.755,9.527305
-29.686,-40.755,9.271431
-28.679,-40.755,9.037617
-27.673,-40.755,8.824979
-26.667,-40.755,8.632884
-25.660,-40.755,8.460705
-24.654,-40.755,8.307486
-23.648,-40.755,8.171681
-22.642,-40.755,8.051098
-21.635,-40.755,7.943100
-20.629,-40.755,7.844978
-19.623,-40.755,7.754328
-18.616,-40.755,7.669296
-17.610,-40.755,7.588705
-16.604,-40.755,7.512065
-15.597,-40.755,7.439488
-14.591,-40.755,7.371528
-13.585,-40.755,7.308967
-12.579,-40.755,7.252561
